Lat60Long50.csv,EMPTY,60,50
Lat60Long60.csv,EMPTY,60,60
Lat60Long70.csv,EMPTY,60,70
Lat60Long80.csv,EMPTY,60,80
Lat60Long90.csv,EMPTY,60,90
Lat60Long100.csv,EMPTY,60,100
Lat60Long110.csv,EMPTY,60,110
Lat60Long120.csv,EMPTY,60,120
Lat60Long130.csv,EMPTY,60,130
Lat60Long140.csv,EMPTY,60,140
Lat60Long150.csv,EMPTY,60,150
Lat60Long160.csv,EMPTY,60,160
Lat60Long170.csv,EMPTY,60,170
Lat60Long180.csv,EMPTY,60,180
Lat60Long190.csv,EMPTY,60,190
Lat60Long200.csv,EMPTY,60,200
Lat60Long210.csv,EMPTY,60,210
Lat60Long220.csv,EMPTY,60,220
Lat60Long230.csv,EMPTY,60,230
Lat60Long240.csv,EMPTY,60,240
Lat60Long250.csv,EMPTY,60,250
Lat60Long260.csv,EMPTY,60,260
Lat60Long270.csv,EMPTY,60,270
Lat60Long280.csv,EMPTY,60,280
Lat60Long290.csv,EMPTY,60,290
Lat60Long300.csv,EMPTY,60,300
Lat60Long310.csv,EMPTY,60,310
Lat60Long320.csv,EMPTY,60,320
Lat60Long330.csv,EMPTY,60,330
Lat60Long340.csv,EMPTY,60,340
Lat60Long350.csv,EMPTY,60,350
Lat70Long0.csv,EMPTY,70,0
Lat70Long10.csv,EMPTY,70,10
Lat70Long20.csv,EMPTY,70,20
Lat70Long30.csv,EMPTY,70,30
Lat70Long40.csv,EMPTY,70,40
Lat70Long50.csv,EMPTY,70,50
Lat70Long60.csv,EMPTY,70,60
Lat70Long70.csv,EMPTY,70,70
Lat70Long80.csv,EMPTY,70,80
Lat70Long90.csv,EMPTY,70,90
Lat70Long100.csv,EMPTY,70,100
Lat70Long110.csv,EMPTY,70,110
Lat70Long120.csv,EMPTY,70,120
Lat70Long130.csv,EMPTY,70,130
Lat70Long140.csv,EMPTY,70,140
Lat70Long150.csv,EMPTY,70,150
Lat70Long160.csv,EMPTY,70,160
Lat70Long170.csv,EMPTY,70,170
Lat70Long180.csv,EMPTY,70,180
Lat70Long190.csv,EMPTY,70,190
Lat70Long200.csv,EMPTY,70,200
Lat70Long210.csv,EMPTY,70,210
Lat70Long220.csv,EMPTY,70,220
Lat70Long230.csv,EMPTY,70,230
Lat70Long240.csv,EMPTY,70,240
Lat70Long250.csv,EMPTY,70,250
Lat70Long260.csv,EMPTY,70,260
Lat70Long270.csv,EMPTY,70,270
Lat70Long280.csv,EMPTY,70,280
Lat70Long290.csv,EMPTY,70,290
Lat70Long300.csv,EMPTY,70,300
Lat70Long310.csv,EMPTY,70,310
Lat70Long320.csv,EMPTY,70,320
Lat70Long330.csv,EMPTY,70,330
Lat70Long340.csv,EMPTY,70,340
Lat70Long350.csv,EMPTY,70,350
Lat80Long0.csv,EMPTY,80,0
Lat80Long10.csv,EMPTY,80,10
Lat80Long20.csv,EMPTY,80,20
Lat80Long30.csv,EMPTY,80,30
Lat80Long40.csv,EMPTY,80,40
Lat80Long50.csv,EMPTY,80,50
Lat80Long60.csv,EMPTY,80,60
Lat80Long70.csv,EMPTY,80,70
Lat80Long80.csv,EMPTY,80,80
Lat80Long90.csv,EMPTY,80,90
Lat80Long100.csv,EMPTY,80,100
Lat80Long110.csv,EMPTY,80,110
Lat80Long120.csv,EMPTY,80,120
Lat80Long130.csv,EMPTY,80,130
Lat80Long140.csv,EMPTY,80,140
Lat80Long150.csv,EMPTY,80,150
Lat80Long160.csv,EMPTY,80,160
Lat80Long170.csv,EMPTY,80,170
Lat80Long180.csv,EMPTY,80,180
Lat80Long190.csv,EMPTY,80,190
Lat80Long200.csv,EMPTY,80,200
Lat80Long210.csv,EMPTY,80,210
Lat80Long220.csv,EMPTY,80,220
Lat80Long230.csv,EMPTY,80,230
Lat80Long240.csv,EMPTY,80,240
Lat80Long250.csv,EMPTY,80,250
Lat80Long260.csv,EMPTY,80,260
Lat80Long270.csv,EMPTY,80,270
Lat80Long280.csv,EMPTY,80,280
Lat80Long290.csv,EMPTY,80,290
Lat80Long300.csv,EMPTY,80,300
Lat80Long310.csv,EMPTY,80,310
Lat80Long320.csv,EMPTY,80,320
Lat80Long330.csv,EMPTY,80,330
Lat80Long340.csv,EMPTY,80,340
Lat80Long350.csv,EMPTY,80,350
Lat90Long0.csv,EMPTY,90,0
Lat90Long10.csv,ANALYZED,90,10
Lat90Long20.csv,EMPTY,90,20
Lat90Long30.csv,ANALYZED,90,30
Lat90Long40.csv,EMPTY,90,40
Lat90Long50.csv,ANALYZED,90,50
Lat90Long60.csv,EMPTY,90,60
Lat90Long70.csv,EMPTY,90,70
Lat90Long80.csv,ANALYZED,90,80
Lat90Long90.csv,ANALYZED,90,90
Lat90Long100.csv,ANALYZED,90,100
Lat90Long110.csv,ANALYZED,90,110
Lat90Long120.csv,ANALYZED,90,120
Lat90Long130.csv,EMPTY,90,130
Lat90Long140.csv,EMPTY,90,140
Lat90Long150.csv,ANALYZED,90,150
Lat90Long160.csv,EMPTY,90,160
Lat90Long170.csv,EMPTY,90,170
Lat90Long180.csv,EMPTY,90,180
Lat90Long190.csv,EMPTY,90,190
Lat90Long200.csv,EMPTY,90,200
Lat90Long210.csv,EMPTY,90,210
Lat90Long220.csv,EMPTY,90,220
Lat90Long230.csv,EMPTY,90,230
Lat90Long240.csv,EMPTY,90,240
Lat90Long250.csv,EMPTY,90,250
Lat90Long260.csv,EMPTY,90,260
Lat90Long270.csv,EMPTY,90,270
Lat90Long280.csv,EMPTY,90,280
Lat90Long290.csv,EMPTY,90,290
Lat90Long300.csv,EMPTY,90,300
Lat90Long310.csv,EMPTY,90,310
Lat90Long320.csv,EMPTY,90,320
Lat90Long330.csv,ANALYZED,90,330
Lat90Long340.csv,ANALYZED,90,340
Lat90Long350.csv,ANALYZED,90,350
Lat100Long0.csv,EMPTY,100,0
Lat100Long10.csv,EMPTY,100,10
Lat100Long20.csv,EMPTY,100,20
Lat100Long30.csv,EMPTY,100,30
Lat100Long40.csv,EMPTY,100,40
Lat100Long50.csv,EMPTY,100,50
Lat100Long60.csv,EMPTY,100,60
Lat100Long70.csv,EMPTY,100,70
Lat100Long80.csv,EMPTY,100,80
Lat100Long90.csv,EMPTY,100,90
Lat100Long100.csv,EMPTY,100,100
Lat100Long110.csv,EMPTY,100,110
Lat100Long120.csv,EMPTY,100,120
Lat100Long130.csv,EMPTY,100,130
Lat100Long140.csv,EMPTY,100,140
Lat100Long150.csv,EMPTY,100,150
Lat100Long160.csv,EMPTY,100,160
Lat100Long170.csv,EMPTY,100,170
Lat100Long180.csv,EMPTY,100,180
Lat100Long190.csv,ANALYZED,100,190
